Frecuencia (Hz)	Nivel (dB)
9011.645508	-135.315292
9014.337158	-134.850327
9017.028809	-135.219727
9019.720459	-135.397827
9022.412109	-135.706726
9025.103760	-135.030487
9027.795410	-135.327805
9030.487061	-135.694397
9033.178711	-135.840469
9035.870361	-134.983261
9038.562012	-134.906769
9041.253662	-134.733948
9043.945312	-134.660034
9046.636963	-134.971512
9049.328613	-135.861649
9052.020264	-136.221252
9054.711914	-136.461258
9057.403564	-136.094437
9060.095215	-135.358627
9062.786865	-135.805359
9065.478516	-135.623047
9068.170166	-135.545303
9070.861816	-135.144150
9073.553467	-135.710403
9076.245117	-136.316818
9078.936768	-136.049088
9081.628418	-135.523087
9084.320068	-135.768097
9087.011719	-135.954620
9089.703369	-135.220154
9092.395020	-135.798752
9095.086670	-135.939407
9097.778320	-135.265396
9100.469971	-135.008591
9103.161621	-135.674988
9105.853271	-136.012070
9108.544922	-136.674332
9111.236572	-135.667679
9113.928223	-134.980286
9116.619873	-134.800034
9119.311523	-134.927887
9122.003174	-135.030823
9124.694824	-135.043762
9127.386475	-135.586548
9130.078125	-135.359940
9132.769775	-135.163589
9135.461426	-133.984909
9138.153076	-134.201813
9140.844727	-135.134369
9143.536377	-136.248764
9146.228027	-137.435623
9148.919678	-136.771851
9151.611328	-135.333755
9154.302979	-135.771637
9156.994629	-135.894669
9159.686279	-135.234238
9162.377930	-135.754791
9165.069580	-136.171158
9167.761230	-135.586380
9170.452881	-134.663788
9173.144531	-135.066528
9175.836182	-134.930252
9178.527832	-134.907013
9181.219482	-136.340820
9183.911133	-135.759140
9186.602783	-136.002625
9189.294434	-136.592331
9191.986084	-135.974640
9194.677734	-134.804962
9197.369385	-134.732361
9200.061035	-135.515488
9202.752686	-136.010696
9205.444336	-135.791901
9208.135986	-136.103821
9210.827637	-135.554642
9213.519287	-135.432037
9216.210938	-135.557785
9218.902588	-135.509079
9221.594238	-135.140717
9224.285889	-135.704895
9226.977539	-135.592728
9229.669189	-135.646957
9232.360840	-135.048523
9235.052490	-134.991684
9237.744141	-136.211700
9240.435791	-136.433868
9243.127441	-135.843140
9245.819092	-135.169556
9248.510742	-135.726608
9251.202393	-135.389511
9253.894043	-135.403503
9256.585693	-135.402939
9259.277344	-135.198166
9261.968994	-135.324829
9264.660645	-135.406815
9267.352295	-136.030304
9270.043945	-134.846252
9272.735596	-133.577637
9275.427246	-134.157211
9278.118896	-135.857407
9280.810547	-136.240799
9283.502197	-135.617523
9286.193848	-135.305374
9288.885498	-135.949280
9291.577148	-136.246201
9294.268799	-135.847290
9296.960449	-135.659897
9299.652100	-135.339462
9302.343750	-135.004730
9305.035400	-136.146759
9307.727051	-135.793427
9310.418701	-135.844040
9313.110352	-135.236649
9315.802002	-136.042023
9318.493652	-135.045700
9321.185303	-134.974686
9323.876953	-136.252899
9326.568604	-134.726059
9329.260254	-134.312897
9331.951904	-134.976074
9334.643555	-135.418442
9337.335205	-135.427338
9340.026855	-135.610336
9342.718506	-135.412415
9345.410156	-135.047104
9348.101807	-136.035690
9350.793457	-135.719696
9353.485107	-134.928009
9356.176758	-134.847198
9358.868408	-134.699982
9361.560059	-134.909866
9364.251709	-135.823868
9366.943359	-135.647659
9369.635010	-135.419815
9372.326660	-134.419937
9375.018311	-134.591309
9377.709961	-134.892532
9380.401611	-134.970444
9383.093262	-135.818207
9385.784912	-135.843292
9388.476562	-135.392761
9391.168213	-136.498352
9393.859863	-135.968079
9396.551514	-135.805664
9399.243164	-135.576492
9401.934814	-135.474823
9404.626465	-135.930267
9407.318115	-136.596710
9410.009766	-135.819611
9412.701416	-135.635818
9415.393066	-135.108627
9418.084717	-134.972580
9420.776367	-134.623764
9423.468018	-135.330215
9426.159668	-135.571777
9428.851318	-135.461349
9431.542969	-135.824219
9434.234619	-136.210449
9436.926270	-136.310898
9439.617920	-136.424515
9442.309570	-136.375870
9445.001221	-136.633392
9447.692871	-135.597549
9450.384521	-135.344070
9453.076172	-135.142532
9455.767822	-134.742493
9458.459473	-134.983902
9461.151123	-134.973434
9463.842773	-135.737228
9466.534424	-135.671600
9469.226074	-135.767105
9471.917725	-136.005127
9474.609375	-136.727951
9477.301025	-136.873199
9479.992676	-136.346924
9482.684326	-136.367142
9485.375977	-135.913284
9488.067627	-135.933060
9490.759277	-135.744141
9493.450928	-135.886185
9496.142578	-134.826935
9498.834229	-135.026154
9501.525879	-135.655991
9504.217529	-135.619141
9506.909180	-135.155151
9509.600830	-135.266617
9512.292480	-135.361618
9514.984131	-135.342194
9517.675781	-136.271301
9520.367432	-134.904297
9523.059082	-134.604095
9525.750732	-135.376801
9528.442383	-135.374069
9531.134033	-135.272461
9533.825684	-135.654556
9536.517334	-135.222702
9539.208984	-135.616867
9541.900635	-135.921463
9544.592285	-135.145325
9547.283936	-135.334946
9549.975586	-135.257721
9552.667236	-135.624664
9555.358887	-135.764740
9558.050537	-134.730072
9560.742188	-134.780792
9563.433838	-135.227676
9566.125488	-135.247375
9568.817139	-135.630371
9571.508789	-136.531540
9574.200439	-136.465530
9576.892090	-135.228287
9579.583740	-135.561172
9582.275391	-135.459976
9584.967041	-134.798782
9587.658691	-135.067383
9590.350342	-136.276443
9593.041992	-135.675812
9595.733643	-135.247437
9598.425293	-134.555283
9601.116943	-135.223541
9603.808594	-135.598160
9606.500244	-135.866867
9609.191895	-136.103210
9611.883545	-135.737289
9614.575195	-136.145050
9617.266846	-136.405579
9619.958496	-135.690613
9622.650146	-135.431046
9625.341797	-135.202972
9628.033447	-135.315079
9630.725098	-134.271683
9633.416748	-135.108795
9636.108398	-136.228638
9638.800049	-135.551498
9641.491699	-135.216446
9644.183350	-135.007095
9646.875000	-134.035751
9649.566650	-134.405258
9652.258301	-135.287338
9654.949951	-135.686172
9657.641602	-135.617844
9660.333252	-135.473343
9663.024902	-135.717041
9665.716553	-136.382721
9668.408203	-135.687622
9671.099854	-135.693451
9673.791504	-136.341187
9676.483154	-136.308594
9679.174805	-136.736740
9681.866455	-136.283249
9684.558105	-135.726471
9687.249756	-135.575470
9689.941406	-136.109650
9692.633057	-135.902939
9695.324707	-136.087891
9698.016357	-135.707596
9700.708008	-135.526535
9703.399658	-135.489899
9706.091309	-135.578735
9708.782959	-135.945816
9711.474609	-135.928375
9714.166260	-136.014664
9716.857910	-135.822723
9719.549561	-135.156189
9722.241211	-135.139099
9724.932861	-135.947922
9727.624512	-135.595001
9730.316162	-135.351898
9733.007812	-134.883545
9735.699463	-135.313889
9738.391113	-136.072006
9741.082764	-135.224182
9743.774414	-135.582275
9746.466064	-135.960983
9749.157715	-135.429733
9751.849365	-134.606888
9754.541016	-134.328445
9757.232666	-134.926697
9759.924316	-134.999008
9762.615967	-134.229187
9765.307617	-135.311142
9767.999268	-135.740875
9770.690918	-135.436737
9773.382568	-135.376343
9776.074219	-135.968018
9778.765869	-136.152649
9781.457520	-135.498032
9784.149170	-135.373459
9786.840820	-135.834290
9789.532471	-134.494278
9792.224121	-135.190384
9794.915771	-135.396576
9797.607422	-134.696564
9800.299072	-135.159180
9802.990723	-135.176910
9805.682373	-135.695694
9808.374023	-136.042465
9811.065674	-135.587143
9813.757324	-135.236740
9816.448975	-135.347672
9819.140625	-136.110123
9821.832275	-135.637207
9824.523926	-135.182800
9827.215576	-136.138809
9829.907227	-136.386093
9832.598877	-135.608398
9835.290527	-134.797195
9837.982178	-134.898773
9840.673828	-135.437195
9843.365479	-135.567490
9846.057129	-135.044098
9848.748779	-135.481247
9851.440430	-135.961563
9854.132080	-135.058609
9856.823730	-134.696442
9859.515381	-134.972870
9862.207031	-135.346024
9864.898682	-134.850876
9867.590332	-134.661926
9870.281982	-134.860245
9872.973633	-135.502106
9875.665283	-134.899048
9878.356934	-135.352432
9881.048584	-136.714600
9883.740234	-136.820923
9886.431885	-136.182877
9889.123535	-134.696762
9891.815186	-134.437119
9894.506836	-135.339508
9897.198486	-135.223175
9899.890137	-135.621338
9902.581787	-135.347076
9905.273438	-136.010849
9907.965088	-136.132385
9910.656738	-136.992813
9913.348389	-136.568726
9916.040039	-134.469131
9918.731689	-134.440979
9921.423340	-136.356461
9924.114990	-135.815689
9926.806641	-134.782593
9929.498291	-134.869034
9932.189941	-137.181381
9934.881592	-136.168701
9937.573242	-135.779648
9940.264893	-136.183624
9942.956543	-135.811707
9945.648193	-134.895050
9948.339844	-135.247223
9951.031494	-134.556854
9953.723145	-134.722458
9956.414795	-135.693405
9959.106445	-135.473862
9961.798096	-136.311966
9964.489746	-136.546494
9967.181396	-136.108765
9969.873047	-136.729919
9972.564697	-136.008514
9975.256348	-134.777512
9977.947998	-134.599197
9980.639648	-135.893051
9983.331299	-135.360626
9986.022949	-135.483658
9988.714600	-135.437256
9991.406250	-135.218674
9994.097900	-135.325439
9996.789551	-135.183990
9999.481201	-135.776459
10002.172852	-135.316925
10004.864502	-135.721832
10007.556152	-135.387466
10010.247803	-135.691498
10012.939453	-135.460190
10015.631104	-135.506638
10018.322754	-136.588699
10021.014404	-136.297882
10023.706055	-136.044235
10026.397705	-136.350159
10029.089355	-136.074738
10031.781006	-136.039688
10034.472656	-134.752426
10037.164307	-135.087784
10039.855957	-136.099152
10042.547607	-136.246567
10045.239258	-135.376312
10047.930908	-134.713455
10050.622559	-135.412766
10053.314209	-135.914062
10056.005859	-135.585358
10058.697510	-135.842239
10061.389160	-135.731857
10064.080811	-135.102890
10066.772461	-135.191879
10069.464111	-134.393509
10072.155762	-134.427277
10074.847412	-135.269440
10077.539062	-135.601898
10080.230713	-134.420563
10082.922363	-135.165085
10085.614014	-135.866287
10088.305664	-135.303802
10090.997314	-135.855804
10093.688965	-136.311386
10096.380615	-135.314941
10099.072266	-135.263412
10101.763916	-135.664413
10104.455566	-135.645813
10107.147217	-134.848511
10109.838867	-135.270554
10112.530518	-135.649689
10115.222168	-135.401123
10117.913818	-135.869827
10120.605469	-136.193817
10123.297119	-135.629761
10125.988770	-134.572586
10128.680420	-135.493668
10131.372070	-136.457809
10134.063721	-135.810425
10136.755371	-135.249100
10139.447021	-135.075684
10142.138672	-136.360733
10144.830322	-135.838867
10147.521973	-134.785889
10150.213623	-134.963760
10152.905273	-135.474854
10155.596924	-135.232864
10158.288574	-134.495514
10160.980225	-135.136520
10163.671875	-135.198746
10166.363525	-135.317993
10169.055176	-135.687378
10171.746826	-135.965256
10174.438477	-136.450195
10177.130127	-136.760208
10179.821777	-135.331192
10182.513428	-135.608032
10185.205078	-135.910095
10187.896729	-135.443344
10190.588379	-136.001038
10193.280029	-136.425735
10195.971680	-136.250839
10198.663330	-136.924194
10201.354980	-135.213547
10204.046631	-133.905350
10206.738281	-135.387222
10209.429932	-135.713272
10212.121582	-136.035095
10214.813232	-136.079529
10217.504883	-134.513550
10220.196533	-135.341614
10222.888184	-135.829330
10225.579834	-136.742081
10228.271484	-136.071381
10230.963135	-135.440720
10233.654785	-135.504288
10236.346436	-135.523514
10239.038086	-134.906479
10241.729736	-134.929688
10244.421387	-135.072327
10247.113037	-135.253448
10249.804688	-134.956543
10252.496338	-135.189438
10255.187988	-136.004364
10257.879639	-136.048141
10260.571289	-135.752518
10263.262939	-135.716034
10265.954590	-135.661224
10268.646240	-135.971939
10271.337891	-136.628357
10274.029541	-135.345566
10276.721191	-134.452255
10279.412842	-134.636261
10282.104492	-135.540298
10284.796143	-134.774765
10287.487793	-135.890045
10290.179443	-136.453720
10292.871094	-136.019714
10295.562744	-135.040680
10298.254395	-135.348022
10300.946045	-134.910919
10303.637695	-135.123734
10306.329346	-136.137207
10309.020996	-135.355057
10311.712646	-135.478882
10314.404297	-135.733063
10317.095947	-134.366348
10319.787598	-135.149155
10322.479248	-135.557983
10325.170898	-135.820831
10327.862549	-135.701843
10330.554199	-135.767380
10333.245850	-135.837646
10335.937500	-135.949509
10338.629150	-136.165848
10341.320801	-135.139984
10344.012451	-135.331192
10346.704102	-136.097504
10349.395752	-136.229828
10352.087402	-135.476166
10354.779053	-134.829773
10357.470703	-134.429932
10360.162354	-135.170639
10362.854004	-136.665588
10365.545654	-137.344818
10368.237305	-136.370422
10370.928955	-136.482513
10373.620605	-135.648819
10376.312256	-134.878693
10379.003906	-136.162094
10381.695557	-136.148483
10384.387207	-135.228195
10387.078857	-134.776855
10389.770508	-134.851151
10392.462158	-135.401093
10395.153809	-136.111740
10397.845459	-136.084274
10400.537109	-135.514359
10403.228760	-135.475922
10405.920410	-135.222504
10408.612061	-135.629440
10411.303711	-135.217804
10413.995361	-135.013977
10416.687012	-135.113525
10419.378662	-135.891556
10422.070312	-134.313141
10424.761963	-134.435944
10427.453613	-135.064545
10430.145264	-135.291885
10432.836914	-135.110855
10435.528564	-135.462311
10438.220215	-135.322784
10440.911865	-135.529678
10443.603516	-136.485184
10446.295166	-135.405518
10448.986816	-135.828598
10451.678467	-136.220001
10454.370117	-134.805771
10457.061768	-134.980209
10459.753418	-135.677383
10462.445068	-134.751938
10465.136719	-134.408173
10467.828369	-134.816376
10470.520020	-134.260437
10473.211670	-135.870743
10475.903320	-135.383148
10478.594971	-134.543015
10481.286621	-134.900894
10483.978271	-135.600266
10486.669922	-136.685287
10489.361572	-135.975235
10492.053223	-136.494736
10494.744873	-136.020554
10497.436523	-135.708939
10500.128174	-135.786835
10502.819824	-135.500717
10505.511475	-135.284393
10508.203125	-135.725266
10510.894775	-136.538467
10513.586426	-135.778809
10516.278076	-135.204269
10518.969727	-136.026917
10521.661377	-135.803696
10524.353027	-135.869949
10527.044678	-135.392258
10529.736328	-135.818497
10532.427979	-135.385910
10535.119629	-134.938110
10537.811279	-134.670868
10540.502930	-135.661392
10543.194580	-136.503708
10545.886230	-135.888916
10548.577881	-136.104355
10551.269531	-134.403259
10553.961182	-134.974197
10556.652832	-135.106842
10559.344482	-136.238617
10562.036133	-136.589066
10564.727783	-135.629501
10567.419434	-135.549606
10570.111084	-135.344986
10572.802734	-135.611893
10575.494385	-135.997772
10578.186035	-135.379654
10580.877686	-135.545059
10583.569336	-136.157883
10586.260986	-136.221634
10588.952637	-137.617188
10591.644287	-136.488983
10594.335938	-135.515808
10597.027588	-135.307205
10599.719238	-134.752640
10602.410889	-135.650436
10605.102539	-136.130539
10607.794189	-135.957596
10610.485840	-135.520660
10613.177490	-135.482864
10615.869141	-136.116623
10618.560791	-135.682053
10621.252441	-135.613342
10623.944092	-135.963348
10626.635742	-135.126343
10629.327393	-135.430740
10632.019043	-135.098267
10634.710693	-135.958496
10637.402344	-135.962585
10640.093994	-134.535294
10642.785645	-135.509506
10645.477295	-135.637970
10648.168945	-135.472076
10650.860596	-136.124100
10653.552246	-136.351715
10656.243896	-135.892715
10658.935547	-135.414032
10661.627197	-135.061462
10664.318848	-134.127991
10667.010498	-135.176392
10669.702148	-136.419464
10672.393799	-135.373001
10675.085449	-134.916626
10677.777100	-135.752075
10680.468750	-135.188538
10683.160400	-134.885803
10685.852051	-135.628448
10688.543701	-135.553024
10691.235352	-135.007797
10693.927002	-134.554153
10696.618652	-135.397980
10699.310303	-135.855927
10702.001953	-136.040054
10704.693604	-134.831238
10707.385254	-134.971924
10710.076904	-134.479126
10712.768555	-136.240341
10715.460205	-136.640686
10718.151855	-136.178619
10720.843506	-136.623245
10723.535156	-135.417130
10726.226807	-135.613449
10728.918457	-136.031601
10731.610107	-135.390839
10734.301758	-135.050690
10736.993408	-134.894852
10739.685059	-135.413315
10742.376709	-135.275970
10745.068359	-134.747772
10747.760010	-135.303528
10750.451660	-135.452698
10753.143311	-134.608612
10755.834961	-134.115372
10758.526611	-134.682220
10761.218262	-135.496033
10763.909912	-135.486084
10766.601562	-135.307816
10769.293213	-136.033585
10771.984863	-136.658997
10774.676514	-136.511108
10777.368164	-135.762421
10780.059814	-135.067856
10782.751465	-135.528625
10785.443115	-135.620026
10788.134766	-135.015488
10790.826416	-135.389938
10793.518066	-136.060303
10796.209717	-136.014725
10798.901367	-135.092972
10801.593018	-135.318085
10804.284668	-135.281723
10806.976318	-135.489166
10809.667969	-134.808838
10812.359619	-135.551941
10815.051270	-135.761612
10817.742920	-134.967590
10820.434570	-135.979004
10823.126221	-136.311172
10825.817871	-135.467163
10828.509521	-135.406967
10831.201172	-136.370255
10833.892822	-135.659729
10836.584473	-135.605209
10839.276123	-135.205338
10841.967773	-135.856949
10844.659424	-134.916565
10847.351074	-134.969971
10850.042725	-135.257965
10852.734375	-135.968338
10855.426025	-136.680405
10858.117676	-135.581833
10860.809326	-134.842728
10863.500977	-135.472488
10866.192627	-134.311493
10868.884277	-134.596527
10871.575928	-135.598633
10874.267578	-135.180786
10876.959229	-134.776703
10879.650879	-134.819183
10882.342529	-135.158310
10885.034180	-134.752182
10887.725830	-135.836609
10890.417480	-136.013184
10893.109131	-135.926132
10895.800781	-134.888672
10898.492432	-134.823608
10901.184082	-136.097092
